,_id,accepted,id,score
4331,582def332267419d938c6de8,,40410796,6.0
4332,582def332267419d938c6de9,,40410796,6.0
4333,582def332267419d938c6dea,,40410796,5.0
4334,582def332267419d938c6deb,,40410796,5.0
4335,582def332267419d938c6dec,,40410796,5.0
4336,582def332267419d938c6ded,,40410796,5.0
4337,582def332267419d938c6dee,,40410796,4.0
4338,582def332267419d938c6def,,40410796,0.0
4339,582def332267419d938c6df0,,40410796,0.0
4340,582def332267419d938c6df1,,40410796,-1.0
4341,582def332267419d938c6df2,accepted,40410796,
4342,582def802267419d938c6e13,,40410703,684.0
4343,582def802267419d938c6e14,,40410703,96.0
4344,582def802267419d938c6e15,,40410703,52.0
4345,582def802267419d938c6e16,,40410703,14.0
4346,582def802267419d938c6e17,,40410703,7.0
4347,582def802267419d938c6e18,accepted,40410703,
4348,582defc52267419d938c6e34,,40410657,1.0
4349,582defc52267419d938c6e35,accepted,40410657,
4350,582deff72267419d938c6e4a,,40410588,10.0
4351,582deff72267419d938c6e4b,,40410588,1.0
4352,582deff72267419d938c6e4c,,40410588,1.0
4353,582deff72267419d938c6e4d,,40410588,0.0
4354,582deff72267419d938c6e4e,,40410588,0.0
4355,582deff72267419d938c6e4f,,40410588,0.0
4356,582deff72267419d938c6e50,,40410588,0.0
4357,582deff72267419d938c6e51,accepted,40410588,
4358,582df00d2267419d938c6e5b,,40410547,0.0
4359,582df0172267419d938c6e60,,40410538,0.0
4360,582df0202267419d938c6e65,,40410526,0.0
4361,582df0492267419d938c6e78,,40410485,1.0
4362,582df0492267419d938c6e79,accepted,40410485,
4363,582df0532267419d938c6e7e,,40410469,1.0
4364,582df0902267419d938c6e96,,40410384,2.0
4365,582df0902267419d938c6e97,accepted,40410384,
4366,582df0992267419d938c6e9c,,40410375,0.0
4367,582df09e2267419d938c6e9f,,40410367,0.0
4368,582df0da2267419d938c6eba,,40410293,0.0
4369,582df0da2267419d938c6ebb,accepted,40410293,
4370,582df0f52267419d938c6ec8,,40410273,0.0
4371,582df1162267419d938c6ed6,,40410226,256.0
4372,582df1162267419d938c6ed7,,40410226,84.0
4373,582df1162267419d938c6ed8,,40410226,13.0
4374,582df1162267419d938c6ed9,,40410226,13.0
4375,582df1162267419d938c6eda,,40410226,7.0
4376,582df1162267419d938c6edb,,40410226,5.0
4377,582df1162267419d938c6edc,,40410226,3.0
4378,582df1162267419d938c6edd,,40410226,3.0
4379,582df1172267419d938c6ede,,40410226,3.0
4380,582df1172267419d938c6edf,,40410226,3.0
4381,582df1172267419d938c6ee0,,40410226,2.0
4382,582df1172267419d938c6ee1,,40410226,2.0
4383,582df1172267419d938c6ee2,,40410226,1.0
4384,582df1172267419d938c6ee3,,40410226,1.0
4385,582df1172267419d938c6ee4,,40410226,0.0
4386,582df1172267419d938c6ee5,,40410226,0.0
4387,582df1172267419d938c6ee6,,40410226,0.0
4388,582df1172267419d938c6ee7,,40410226,0.0
4389,582df1172267419d938c6ee8,,40410226,0.0
4390,582df1172267419d938c6ee9,,40410226,0.0
4391,582df1172267419d938c6eea,,40410226,0.0
4392,582df1172267419d938c6eeb,,40410226,-5.0
4393,582df1172267419d938c6eec,accepted,40410226,
4394,582df11c2267419d938c6eef,,40410214,202.0
4395,582df11c2267419d938c6ef0,,40410214,97.0
4396,582df11c2267419d938c6ef1,,40410214,22.0
4397,582df11c2267419d938c6ef2,,40410214,16.0
4398,582df11c2267419d938c6ef3,,40410214,6.0
4399,582df11c2267419d938c6ef4,,40410214,2.0
4400,582df11c2267419d938c6ef5,,40410214,1.0
4401,582df11c2267419d938c6ef6,,40410214,1.0
4402,582df11c2267419d938c6ef7,,40410214,1.0
4403,582df11c2267419d938c6ef8,accepted,40410214,
4404,582df12e2267419d938c6f01,,40410190,0.0
4405,582df1482267419d938c6f0d,,40410151,4.0
4406,582df1482267419d938c6f0e,,40410151,1.0
4407,582df1482267419d938c6f0f,accepted,40410151,
4408,582df15f2267419d938c6f19,,40410124,0.0
4409,582df1632267419d938c6f1c,,40410111,1.0
4410,582df17e2267419d938c6f29,,40410085,1.0
4411,582df17e2267419d938c6f2a,accepted,40410085,
4412,582df1ad2267419d938c6f3e,,40410037,0.0
4413,582df1b12267419d938c6f41,,40410033,0.0
4414,582df1b52267419d938c6f44,,40410030,0.0
4415,582df22a2267419d938c6f75,,40409873,16.0
4416,582df22a2267419d938c6f76,,40409873,2.0
4417,582df22a2267419d938c6f77,,40409873,1.0
4418,582df22a2267419d938c6f78,accepted,40409873,
4419,582df2302267419d938c6f7b,,40409864,7.0
4420,582df2302267419d938c6f7c,,40409864,6.0
4421,582df2302267419d938c6f7d,,40409864,4.0
4422,582df2302267419d938c6f7e,,40409864,2.0
4423,582df2302267419d938c6f7f,,40409864,1.0
4424,582df25a2267419d938c6f90,,40409816,657.0
4425,582df25a2267419d938c6f91,,40409816,137.0
4426,582df25a2267419d938c6f92,,40409816,30.0
4427,582df25a2267419d938c6f93,,40409816,12.0
4428,582df25a2267419d938c6f94,,40409816,11.0
4429,582df25a2267419d938c6f95,,40409816,8.0
4430,582df25a2267419d938c6f96,,40409816,6.0
4431,582df25b2267419d938c6f97,,40409816,1.0
4432,582df25b2267419d938c6f98,,40409816,0.0
4433,582df25b2267419d938c6f99,accepted,40409816,
4434,582df2f82267419d938c6fda,,40409639,1.0
4435,582df33e2267419d938c6ff6,,40409567,113.0
4436,582df33e2267419d938c6ff7,,40409567,24.0
4437,582df33e2267419d938c6ff8,,40409567,10.0
4438,582df33e2267419d938c6ff9,,40409567,8.0
4439,582df33e2267419d938c6ffa,,40409567,3.0
4440,582df33e2267419d938c6ffb,,40409567,2.0
4441,582df33e2267419d938c6ffc,,40409567,0.0
4442,582df33e2267419d938c6ffd,,40409567,0.0
4443,582df33e2267419d938c6ffe,,40409567,-2.0
4444,582df33e2267419d938c6fff,,40409567,-3.0
4445,582df33e2267419d938c7000,,40409567,-6.0
4446,582df33e2267419d938c7001,accepted,40409567,
4447,582df3602267419d938c7010,,40409529,0.0
4448,582df3812267419d938c701f,,40409503,0.0
4449,582df38b2267419d938c7024,,40409499,1.0
4450,582df39a2267419d938c702b,,40409491,51.0
4451,582df39a2267419d938c702c,,40409491,35.0
4452,582df39a2267419d938c702d,,40409491,19.0
4453,582df39a2267419d938c702e,,40409491,5.0
4454,582df39a2267419d938c702f,,40409491,3.0
4455,582df39a2267419d938c7030,,40409491,1.0
4456,582df39a2267419d938c7031,,40409491,1.0
4457,582df39a2267419d938c7032,,40409491,1.0
4458,582df39a2267419d938c7033,,40409491,0.0
4459,582df39a2267419d938c7034,,40409491,0.0
4460,582df39a2267419d938c7035,accepted,40409491,
4461,582df3bc2267419d938c7043,,40409466,0.0
4462,582df3c12267419d938c7046,,40409465,0.0
4463,582df3de2267419d938c7052,,40409427,12.0
4464,582df3de2267419d938c7053,,40409427,0.0
4465,582df3de2267419d938c7054,,40409427,0.0
4466,582df3de2267419d938c7055,accepted,40409427,
4467,582df3e62267419d938c705a,,40409417,1.0
4468,582df3eb2267419d938c705d,,40409410,1.0
4469,582df3f02267419d938c7060,,40409409,113.0
4470,582df3f02267419d938c7061,,40409409,58.0
4471,582df3f02267419d938c7062,,40409409,51.0
4472,582df3f02267419d938c7063,,40409409,16.0
4473,582df3f02267419d938c7064,accepted,40409409,
4474,582df3f62267419d938c7067,,40409399,2.0
4475,582df3f62267419d938c7068,,40409399,1.0
4476,582df3f62267419d938c7069,,40409399,0.0
4477,582df42b2267419d938c707f,,40409334,54.0
4478,582df42b2267419d938c7080,,40409334,34.0
4479,582df42b2267419d938c7081,,40409334,4.0
4480,582df42b2267419d938c7082,,40409334,2.0
4481,582df42b2267419d938c7083,,40409334,1.0
4482,582df42b2267419d938c7084,accepted,40409334,
4483,582df44d2267419d938c7093,,40409269,2955.0
4484,582df44d2267419d938c7094,,40409269,552.0
4485,582df44d2267419d938c7095,,40409269,143.0
4486,582df44d2267419d938c7096,,40409269,130.0
4487,582df44d2267419d938c7097,,40409269,99.0
4488,582df44d2267419d938c7098,,40409269,89.0
4489,582df44d2267419d938c7099,,40409269,33.0
4490,582df44d2267419d938c709a,,40409269,22.0
4491,582df44d2267419d938c709b,,40409269,20.0
4492,582df44d2267419d938c709c,,40409269,17.0
4493,582df44d2267419d938c709d,,40409269,15.0
4494,582df44e2267419d938c709e,,40409269,9.0
4495,582df44e2267419d938c709f,,40409269,6.0
4496,582df44e2267419d938c70a0,,40409269,5.0
4497,582df44e2267419d938c70a1,,40409269,1.0
4498,582df44e2267419d938c70a2,,40409269,0.0
4499,582df44e2267419d938c70a3,accepted,40409269,
4500,582df46b2267419d938c70b0,,40409228,69.0
4501,582df46b2267419d938c70b1,,40409228,8.0
4502,582df46b2267419d938c70b2,accepted,40409228,
4503,582df4752267419d938c70b7,,40409211,0.0
4504,582df47a2267419d938c70ba,,40409206,4.0
4505,582df47a2267419d938c70bb,accepted,40409206,
4506,582df48f2267419d938c70c4,,40409188,2.0
4507,582df48f2267419d938c70c5,,40409188,-1.0
4508,582df48f2267419d938c70c6,,40409188,-1.0
4509,582df4992267419d938c70cb,,40409180,0.0
4510,582df4992267419d938c70cc,accepted,40409180,
4511,582df49e2267419d938c70cf,,40409163,1.0
4512,582df4fe2267419d938c70f4,,40409048,0.0
4513,582df5152267419d938c70fc,,40409037,2955.0
4514,582df5152267419d938c70fd,,40409037,552.0
4515,582df5152267419d938c70fe,,40409037,143.0
4516,582df5152267419d938c70ff,,40409037,130.0
4517,582df5152267419d938c7100,,40409037,99.0
4518,582df5162267419d938c7101,,40409037,89.0
4519,582df5162267419d938c7102,,40409037,33.0
4520,582df5162267419d938c7103,,40409037,22.0
4521,582df5162267419d938c7104,,40409037,20.0
4522,582df5162267419d938c7105,,40409037,17.0
4523,582df5162267419d938c7106,,40409037,15.0
4524,582df5162267419d938c7107,,40409037,9.0
4525,582df5162267419d938c7108,,40409037,6.0
4526,582df5162267419d938c7109,,40409037,5.0
4527,582df5162267419d938c710a,,40409037,1.0
4528,582df5162267419d938c710b,,40409037,0.0
4529,582df5162267419d938c710c,accepted,40409037,
4530,582df5602267419d938c7128,,40408971,151.0
4531,582df5602267419d938c7129,,40408971,84.0
4532,582df5602267419d938c712a,,40408971,18.0
4533,582df5602267419d938c712b,,40408971,4.0
4534,582df5602267419d938c712c,,40408971,3.0
4535,582df5602267419d938c712d,accepted,40408971,
4536,582df5652267419d938c7130,,40408969,44.0
4537,582df5652267419d938c7131,,40408969,11.0
4538,582df5652267419d938c7132,,40408969,7.0
4539,582df5652267419d938c7133,,40408969,7.0
4540,582df5652267419d938c7134,,40408969,3.0
4541,582df5652267419d938c7135,,40408969,3.0
4542,582df5652267419d938c7136,,40408969,3.0
4543,582df5652267419d938c7137,,40408969,2.0
4544,582df5662267419d938c7138,accepted,40408969,
4545,582df5b52267419d938c7158,,40408881,1.0
4546,582df5bf2267419d938c715d,,40408872,0.0
4547,582df5bf2267419d938c715e,accepted,40408872,
4548,582df5d12267419d938c7167,,40408835,0.0
4549,582df5d12267419d938c7168,accepted,40408835,
4550,582df5f22267419d938c7175,,40408811,0.0
4551,582df5fc2267419d938c717a,,40408796,0.0
4552,582df5fc2267419d938c717b,accepted,40408796,
4553,582df6012267419d938c717e,,40408795,1.0
4554,582df6062267419d938c7181,,40408788,0.0
4555,582df61b2267419d938c7189,,40408770,0.0
4556,582df6302267419d938c7192,,40408734,3120.0
4557,582df6302267419d938c7193,,40408734,1963.0
4558,582df6302267419d938c7194,,40408734,907.0
4559,582df6312267419d938c7195,,40408734,516.0
4560,582df6312267419d938c7196,,40408734,381.0
4561,582df6312267419d938c7197,,40408734,195.0
4562,582df6312267419d938c7198,,40408734,110.0
4563,582df6312267419d938c7199,,40408734,101.0
4564,582df6312267419d938c719a,,40408734,99.0
4565,582df6312267419d938c719b,,40408734,87.0
4566,582df6312267419d938c719c,,40408734,82.0
4567,582df6312267419d938c719d,,40408734,58.0
4568,582df6312267419d938c719e,,40408734,55.0
4569,582df6312267419d938c719f,,40408734,49.0
4570,582df6312267419d938c71a0,,40408734,38.0
4571,582df6312267419d938c71a1,,40408734,37.0
4572,582df6312267419d938c71a2,,40408734,36.0
4573,582df6312267419d938c71a3,,40408734,35.0
4574,582df6312267419d938c71a4,,40408734,32.0
4575,582df6312267419d938c71a5,,40408734,29.0
4576,582df6312267419d938c71a6,,40408734,28.0
4577,582df6312267419d938c71a7,,40408734,25.0
4578,582df6312267419d938c71a8,,40408734,21.0
4579,582df6312267419d938c71a9,,40408734,20.0
4580,582df6312267419d938c71aa,,40408734,20.0
4581,582df6312267419d938c71ab,,40408734,19.0
4582,582df6312267419d938c71ac,,40408734,17.0
4583,582df6312267419d938c71ad,,40408734,14.0
4584,582df6312267419d938c71ae,,40408734,13.0
4585,582df6312267419d938c71af,,40408734,13.0
4586,582df6912267419d938c71d8,,40408606,1.0
4587,582df6912267419d938c71d9,,40408606,2.0
4588,582df6912267419d938c71da,,40408606,1.0
4589,582df6912267419d938c71db,accepted,40408606,
4590,582df6cf2267419d938c71f5,,40408554,1.0
4591,582df6cf2267419d938c71f6,accepted,40408554,
4592,582df6f52267419d938c7204,,40408473,2.0
4593,582df6f52267419d938c7205,,40408473,0.0
4594,582df6f52267419d938c7206,accepted,40408473,
4595,582df70d2267419d938c7211,,40408436,0.0
4596,582df7202267419d938c721a,,40408409,0.0
4597,582df7202267419d938c721b,accepted,40408409,
4598,582df75b2267419d938c7234,,40408326,0.0
4599,582df7782267419d938c723f,,40408299,1.0
4600,582df7782267419d938c7240,accepted,40408299,
4601,582df7912267419d938c724a,,40408283,6.0
4602,582df7912267419d938c724b,,40408283,3.0
4603,582df7912267419d938c724c,,40408283,2.0
4604,582df7912267419d938c724d,,40408283,1.0
4605,582df7912267419d938c724e,accepted,40408283,
4606,582df7972267419d938c7251,,40408280,0.0
4607,582df7972267419d938c7252,accepted,40408280,
4608,582df7bc2267419d938c7262,,40408228,0.0
4609,582df7cb2267419d938c7269,,40408215,1.0
4610,582df7cb2267419d938c726a,accepted,40408215,
4611,582df7d42267419d938c726f,,40408204,0.0
4612,582df7ee2267419d938c727a,,40408182,42.0
4613,582df7ee2267419d938c727b,,40408182,-2.0
4614,582df7ee2267419d938c727c,accepted,40408182,
4615,582df7f82267419d938c7281,,40408175,0.0
4616,582df7f82267419d938c7282,,40408175,0.0
4617,582df8772267419d938c72b2,,40408024,0.0
4618,582df8af2267419d938c72c9,,40407965,0.0
4619,582df8af2267419d938c72ca,accepted,40407965,
4620,582df8b52267419d938c72cd,,40407956,1.0
4621,582df8d82267419d938c72dd,,40407920,17.0
4622,582df8d82267419d938c72de,,40407920,4.0
4623,582df8d92267419d938c72df,accepted,40407920,
4624,582df8f42267419d938c72eb,,40407888,0.0
4625,582df9192267419d938c72fb,,40407854,0.0
4626,582df9192267419d938c72fc,accepted,40407854,
4627,582df9402267419d938c730d,,40407811,0.0
4628,582df9402267419d938c730e,,40407811,0.0
4629,582df9402267419d938c730f,accepted,40407811,
4630,582df97e2267419d938c7328,,40407737,267.0
4631,582df97e2267419d938c7329,,40407737,62.0
4632,582df97e2267419d938c732a,,40407737,17.0
4633,582df97e2267419d938c732b,,40407737,10.0
4634,582df97e2267419d938c732c,,40407737,6.0
4635,582df97e2267419d938c732d,,40407737,6.0
4636,582df97e2267419d938c732e,,40407737,3.0
4637,582df97e2267419d938c732f,,40407737,1.0
4638,582df97e2267419d938c7330,accepted,40407737,
4639,582df9b42267419d938c7347,,40407688,0.0
4640,582df9b42267419d938c7348,accepted,40407688,
4641,582df9c82267419d938c7351,,40407676,0.0
4642,582df9e82267419d938c735d,,40407642,2.0
4643,582df9e82267419d938c735e,accepted,40407642,
4644,582df9f62267419d938c7365,,40407628,1.0
4645,582df9f62267419d938c7366,accepted,40407628,
4646,582df9fc2267419d938c7369,,40407622,3692.0
4647,582df9fc2267419d938c736a,,40407622,450.0
4648,582df9fc2267419d938c736b,,40407622,118.0
4649,582df9fc2267419d938c736c,,40407622,75.0
4650,582df9fd2267419d938c736d,,40407622,59.0
4651,582df9fd2267419d938c736e,,40407622,39.0
4652,582df9fd2267419d938c736f,,40407622,37.0
4653,582df9fd2267419d938c7370,,40407622,28.0
4654,582df9fd2267419d938c7371,,40407622,28.0
4655,582df9fd2267419d938c7372,,40407622,21.0
4656,582df9fd2267419d938c7373,,40407622,19.0
4657,582df9fd2267419d938c7374,,40407622,18.0
4658,582df9fd2267419d938c7375,,40407622,13.0
4659,582df9fd2267419d938c7376,,40407622,11.0
4660,582df9fd2267419d938c7377,,40407622,7.0
4661,582df9fd2267419d938c7378,,40407622,5.0
4662,582df9fd2267419d938c7379,,40407622,5.0
4663,582df9fd2267419d938c737a,,40407622,3.0
4664,582df9fd2267419d938c737b,,40407622,3.0
4665,582df9fd2267419d938c737c,,40407622,0.0
4666,582df9fd2267419d938c737d,accepted,40407622,
4667,582dfa182267419d938c7388,,40407587,0.0
4668,582dfa182267419d938c7389,accepted,40407587,
4669,582dfa362267419d938c7392,,40407567,0.0
4670,582dfa6d2267419d938c73a9,,40407482,26.0
4671,582dfa6d2267419d938c73aa,,40407482,7.0
4672,582dfa6d2267419d938c73ab,,40407482,3.0
4673,582dfa6d2267419d938c73ac,,40407482,2.0
4674,582dfa6d2267419d938c73ad,,40407482,1.0
4675,582dfa6d2267419d938c73ae,,40407482,0.0
4676,582dfa6d2267419d938c73af,,40407482,0.0
4677,582dfa6d2267419d938c73b0,,40407482,0.0
4678,582dfa6d2267419d938c73b1,,40407482,0.0
4679,582dfa6d2267419d938c73b2,accepted,40407482,
4680,582dfa772267419d938c73b7,,40407479,0.0
4681,582dfa772267419d938c73b8,accepted,40407479,
4682,582dfaa42267419d938c73cb,,40407419,1.0
4683,582dfaa42267419d938c73cc,,40407419,0.0
4684,582dfaa42267419d938c73cd,accepted,40407419,
4685,582dfab72267419d938c73d6,,40407410,0.0
4686,582dfab72267419d938c73d7,accepted,40407410,
4687,582dfac62267419d938c73de,,40407399,0.0
4688,582dfadf2267419d938c73e9,,40407390,0.0
4689,582dfadf2267419d938c73ea,accepted,40407390,
4690,582dfb032267419d938c73fb,,40407347,0.0
4691,582dfb782267419d938c742b,,40407243,103.0
4692,582dfb782267419d938c742c,,40407243,141.0
4693,582dfb782267419d938c742d,,40407243,32.0
4694,582dfb782267419d938c742e,,40407243,23.0
4695,582dfb782267419d938c742f,,40407243,19.0
4696,582dfb782267419d938c7430,,40407243,5.0
4697,582dfb782267419d938c7431,,40407243,4.0
4698,582dfb782267419d938c7432,,40407243,3.0
4699,582dfb782267419d938c7433,,40407243,1.0
4700,582dfb782267419d938c7434,,40407243,0.0
4701,582dfb782267419d938c7435,,40407243,0.0
4702,582dfb782267419d938c7436,,40407243,0.0
4703,582dfb782267419d938c7437,,40407243,0.0
4704,582dfb782267419d938c7438,accepted,40407243,
4705,582dfb912267419d938c7443,,40407199,1423.0
4706,582dfb912267419d938c7444,,40407199,166.0
4707,582dfb912267419d938c7445,,40407199,160.0
4708,582dfb912267419d938c7446,,40407199,105.0
4709,582dfb912267419d938c7447,,40407199,91.0
4710,582dfb912267419d938c7448,,40407199,66.0
4711,582dfb912267419d938c7449,,40407199,55.0
4712,582dfb912267419d938c744a,,40407199,50.0
4713,582dfb912267419d938c744b,,40407199,44.0
4714,582dfb912267419d938c744c,,40407199,41.0
4715,582dfb912267419d938c744d,,40407199,30.0
4716,582dfb912267419d938c744e,,40407199,23.0
4717,582dfb912267419d938c744f,,40407199,23.0
4718,582dfb912267419d938c7450,,40407199,23.0
4719,582dfb912267419d938c7451,,40407199,19.0
4720,582dfb912267419d938c7452,,40407199,18.0
4721,582dfb912267419d938c7453,,40407199,15.0
4722,582dfb912267419d938c7454,,40407199,14.0
4723,582dfb912267419d938c7455,,40407199,4.0
4724,582dfb912267419d938c7456,,40407199,-1.0
4725,582dfb922267419d938c7457,,40407199,-1.0
4726,582dfb922267419d938c7458,accepted,40407199,
4727,582dfba42267419d938c7461,,40407176,2.0
4728,582dfba42267419d938c7462,,40407176,2.0
4729,582dfbff2267419d938c7486,,40407103,9.0
4730,582dfbff2267419d938c7487,,40407103,8.0
4731,582dfbff2267419d938c7488,,40407103,1.0
4732,582dfbff2267419d938c7489,accepted,40407103,
4733,582dfc402267419d938c74a1,,40407051,0.0
4734,582dfc562267419d938c74a8,,40407039,1.0
4735,582dfc662267419d938c74af,,40407029,1.0
4736,582dfc662267419d938c74b0,accepted,40407029,
4737,582dfcbb2267419d938c74d1,,40406914,122.0
4738,582dfcbb2267419d938c74d2,,40406914,79.0
4739,582dfcbb2267419d938c74d3,,40406914,16.0
4740,582dfcbb2267419d938c74d4,,40406914,9.0
4741,582dfcbb2267419d938c74d5,,40406914,5.0
4742,582dfcbb2267419d938c74d6,,40406914,4.0
4743,582dfcbb2267419d938c74d7,,40406914,3.0
4744,582dfcbb2267419d938c74d8,,40406914,3.0
4745,582dfcbb2267419d938c74d9,,40406914,1.0
4746,582dfcbb2267419d938c74da,,40406914,1.0
4747,582dfcbb2267419d938c74db,,40406914,1.0
4748,582dfcbb2267419d938c74dc,,40406914,1.0
4749,582dfcbb2267419d938c74dd,,40406914,0.0
4750,582dfcbb2267419d938c74de,,40406914,0.0
4751,582dfcbb2267419d938c74df,,40406914,0.0
4752,582dfcbb2267419d938c74e0,,40406914,0.0
4753,582dfcbb2267419d938c74e1,,40406914,0.0
4754,582dfcbb2267419d938c74e2,,40406914,0.0
4755,582dfcbb2267419d938c74e3,,40406914,0.0
4756,582dfcbb2267419d938c74e4,,40406914,0.0
4757,582dfcbb2267419d938c74e5,,40406914,0.0
4758,582dfcbb2267419d938c74e6,,40406914,0.0
4759,582dfcbb2267419d938c74e7,,40406914,0.0
4760,582dfcbb2267419d938c74e8,accepted,40406914,
4761,582dfcf92267419d938c7502,,40406850,445.0
4762,582dfcf92267419d938c7503,,40406850,95.0
4763,582dfcf92267419d938c7504,,40406850,65.0
4764,582dfcf92267419d938c7505,,40406850,59.0
4765,582dfcf92267419d938c7506,,40406850,45.0
4766,582dfcf92267419d938c7507,,40406850,41.0
4767,582dfcf92267419d938c7508,,40406850,37.0
4768,582dfcf92267419d938c7509,,40406850,37.0
4769,582dfcf92267419d938c750a,,40406850,36.0
4770,582dfcf92267419d938c750b,,40406850,29.0
4771,582dfcf92267419d938c750c,,40406850,24.0
4772,582dfcf92267419d938c750d,,40406850,20.0
4773,582dfcf92267419d938c750e,,40406850,17.0
4774,582dfcf92267419d938c750f,,40406850,15.0
4775,582dfcf92267419d938c7510,,40406850,12.0
4776,582dfcf92267419d938c7511,,40406850,10.0
4777,582dfcf92267419d938c7512,,40406850,10.0
4778,582dfcf92267419d938c7513,,40406850,8.0
4779,582dfcf92267419d938c7514,,40406850,8.0
4780,582dfcf92267419d938c7515,,40406850,7.0
4781,582dfcf92267419d938c7516,,40406850,6.0
4782,582dfcf92267419d938c7517,,40406850,1.0
4783,582dfcf92267419d938c7518,,40406850,1.0
4784,582dfcf92267419d938c7519,,40406850,0.0
4785,582dfcf92267419d938c751a,,40406850,-1.0
4786,582dfcf92267419d938c751b,accepted,40406850,
4787,582dfd6c2267419d938c7548,,40406754,0.0
4788,582dfd6c2267419d938c7549,accepted,40406754,
4789,582dfd752267419d938c754d,,40406746,0.0
4790,582dfdb62267419d938c756a,,40406686,8.0
4791,582dfdb62267419d938c756b,,40406686,64.0
4792,582dfdb62267419d938c756c,,40406686,1.0
4793,582dfdb62267419d938c756d,,40406686,1.0
4794,582dfdb62267419d938c756e,,40406686,-3.0
4795,582dfdb62267419d938c756f,accepted,40406686,
4796,582dfdd22267419d938c757c,,40406660,3.0
4797,582dfdd22267419d938c757d,,40406660,5.0
4798,582dfdd22267419d938c757e,,40406660,0.0
4799,582dfdd22267419d938c757f,,40406660,0.0
4800,582dfdd32267419d938c7580,accepted,40406660,
4801,582dfdd92267419d938c7583,,40406650,73.0
4802,582dfdd92267419d938c7584,,40406650,3.0
4803,582dfdd92267419d938c7585,,40406650,2.0
4804,582dfdd92267419d938c7586,,40406650,0.0
4805,582dfdd92267419d938c7587,,40406650,-1.0
4806,582dfdd92267419d938c7588,accepted,40406650,
4807,582dfddd2267419d938c758b,,40406647,0.0
4808,582dfddd2267419d938c758c,,40406647,0.0
4809,582dfe2d2267419d938c75ae,,40406582,28.0
4810,582dfe2d2267419d938c75af,,40406582,21.0
4811,582dfe2d2267419d938c75b0,,40406582,13.0
4812,582dfe2d2267419d938c75b1,,40406582,5.0
4813,582dfe2d2267419d938c75b2,,40406582,4.0
4814,582dfe2d2267419d938c75b3,accepted,40406582,
4815,582dfe3b2267419d938c75ba,,40406571,0.0
4816,582dfe402267419d938c75bd,,40406557,0.0
4817,582dfe532267419d938c75c6,,40406537,2.0
4818,582dfe532267419d938c75c7,,40406537,0.0
4819,582dfea12267419d938c75e9,,40406430,0.0
4820,582dfea12267419d938c75ea,accepted,40406430,
4821,582dfeab2267419d938c75ef,,40406424,2.0
4822,582dfeab2267419d938c75f0,,40406424,1.0
4823,582dfeab2267419d938c75f1,,40406424,0.0
4824,582dfed02267419d938c7602,,40406373,0.0
4825,582dfed02267419d938c7603,accepted,40406373,
4826,582dfed52267419d938c7606,,40406372,1.0
4827,582dfed52267419d938c7607,accepted,40406372,
4828,582dff1a2267419d938c7624,,40406282,0.0
4829,582dff362267419d938c7631,,40406265,0.0
4830,582dff362267419d938c7632,accepted,40406265,
4831,582dff3b2267419d938c7635,,40406264,1.0
4832,582dff522267419d938c7640,,40406225,0.0
4833,582dff922267419d938c765b,,40406184,0.0
4834,582dffa32267419d938c7660,,40406165,164.0
4835,582dffa32267419d938c7661,,40406165,121.0
4836,582dffa32267419d938c7662,,40406165,80.0
4837,582dffa32267419d938c7663,,40406165,74.0
4838,582dffa32267419d938c7664,,40406165,61.0
4839,582dffa32267419d938c7665,,40406165,59.0
4840,582dffa32267419d938c7666,,40406165,56.0
4841,582dffa32267419d938c7667,,40406165,52.0
4842,582dffa32267419d938c7668,,40406165,50.0
4843,582dffa32267419d938c7669,,40406165,45.0
4844,582dffa32267419d938c766a,,40406165,45.0
4845,582dffa32267419d938c766b,,40406165,41.0
4846,582dffa42267419d938c766c,,40406165,37.0
4847,582dffa42267419d938c766d,,40406165,35.0
4848,582dffa42267419d938c766e,,40406165,32.0
4849,582dffa42267419d938c766f,,40406165,32.0
4850,582dffa42267419d938c7670,,40406165,28.0
4851,582dffa42267419d938c7671,,40406165,28.0
4852,582dffa42267419d938c7672,,40406165,24.0
4853,582dffa42267419d938c7673,,40406165,24.0
4854,582dffa42267419d938c7674,,40406165,22.0
4855,582dffa42267419d938c7675,,40406165,22.0
4856,582dffa42267419d938c7676,,40406165,19.0
4857,582dffa42267419d938c7677,,40406165,15.0
4858,582dffa42267419d938c7678,,40406165,14.0
4859,582dffa42267419d938c7679,,40406165,11.0
4860,582dffa42267419d938c767a,,40406165,11.0
4861,582dffa42267419d938c767b,,40406165,10.0
4862,582dffa42267419d938c767c,,40406165,8.0
4863,582dffbe2267419d938c7683,,40406149,0.0
4864,582dffd22267419d938c768c,,40406131,2.0
4865,582dffd22267419d938c768d,,40406131,1.0
4866,582dffd22267419d938c768e,,40406131,1.0
4867,582dffd22267419d938c768f,,40406131,1.0
4868,582dffd22267419d938c7690,,40406131,0.0
4869,582dffd22267419d938c7691,,40406131,0.0
4870,582dffd22267419d938c7692,accepted,40406131,
4871,582dffe42267419d938c769b,,40406119,2.0
4872,582dffe42267419d938c769c,accepted,40406119,
4873,582e00212267419d938c76b4,,40406078,6.0
4874,582e00212267419d938c76b5,accepted,40406078,
4875,582e00262267419d938c76b8,,40406077,0.0
4876,582e00262267419d938c76b9,,40406077,0.0
4877,582e00432267419d938c76c4,,40406052,1.0
